SQL> /

TABLESPACE_NAME TABLE_NAME                            NUM_ROWS AVG_ROW_LEN                          
--------------- ----------------------------------- ---------- -----------     
HRLARGE         PS_WFR_JOB_DIM                               0           0                          
PSDEFAULT       VDK_TMP_RECOMMENDATION_5025                  0           0                          
PSDEFAULT       VDK_TMP_SQLINDEX_5244                        0           0                          
PSDEFAULT       VDK_TMP_SQLTABLE_5249                        0           0                          
EWAPP           PS_PF_SPWN_JOB_TBL                           0           0                          
FPWORK          PS_FTP_EVADJ1_T1                             0           0                          
PTTBL           PS_ECTRANSOPTION                             0           0                          
PSDEFAULT       VDK_TMP_SQLTABLE_478                         0           0                          
EWLARGE         PS_CAL_DETP_T3                               0           0                          
WAWORK          PS_WA_EMPL_T1                                0           0                          
PSDEFAULT       NI_VW_TXT                                 7817          24                          
PTTBL           PST_PNLFIELDS                                0           0                          
PSDEFAULT       VDK_TMP_SQLTABLE_5061                        0           0                          
HRAPP           PS_F_EMPL_APRSL                              0           0                          
PSDEFAULT       VDK_TMP_JOURNAL_570                          0           0                          
PSDEFAULT       VDK_TMP_SQLDEPEND_489                        0           0                          
BPAPP           PS_BP_JOB_TBL                                0           0                          
BPWORK          PS_BP_LI_PRD_T5                              0           0                          
WAWORK          PS_WA_RM_TRCK_DT3                            0           0                          
BCWORK          PS_UPG_KP_DIM                                0           0                          
PSDEFAULT       VDK_TMP_SQLHINTREF_5252                      0           0                          
FPWORK          PS_FTP_BSEQ_IN_T                             0           0                          
PSDEFAULT       VDK_TMP_SQLTEXT_692                          0           0                          
EWWORK          PS_SAL_GRADE_T                               0           0                          
SCWORK          PS_E_INV_ITMFAM_LA                           0           0                          
FNLARGE         PS_CA_OFF_TBL_T03                            0           0                          
FIWORK          PS_FI_FAC_LIM_T2                             0           0                          
FPWORK          PS_POS_PERIOD_T1                             0           0                          
PSDEFAULT       VDK_TMP_SQLHINTREF_696                       0           0                          
EWLARGE         PS_PF_DIM_LNG                                0           0                          
PSDEFAULT       VDK_TMP_SQLINDEX_647                         0           0                          
PSDEFAULT       VDK_TMP_SQLXREF_552                          0           0                          
EWWORK          PS_PF_TREE_NOD_T                             0           0                          
FIWORK          PS_FI_ITRNFTP_T                              0           0                          
FNLARGE         PS_PAYMENT_ITEM                              0           0                          
GCWORK          PS_GC_CURR_RLE_T3                            0           0                          
PSDEFAULT       VDK_TMP_JOURNAL_354                          0           0                          
CRAPP           PS_CR_DMI_MDL_OLNG                           0           0                          
PSDEFAULT       VDK_TMP_SQLXREF_9714                         0           0                          
BPLARGE         PS_BP_SAL_DIS_EXP                            0           0                          
PSDEFAULT       VDK_TMP_JOURNAL_425                          0           0                          
BCWORK          PS_BC_CHILD_T                                0           0                          
FIWORK          PS_FI_REC_DIM_T                              0           0                          
FNAPP           PS_L_DISPUTE_STAT                            0           0                          
PTTBL           PSPMMETRIC_LNG                               0           0                          
HRWORK          PS_WFR_CP_SCEN_T3                            0           0                          
CBWORK          PS_SALES_FCAST_T                             0           0                          
PSDEFAULT       VDK_TMP_SQLDEPEND_587                        0           0                          
PSDEFAULT       VDK_TMP_ANALYSIS_5220                        0           0                          
RBLARGE         PS_BO_CM_PDV2_T01                            0           0                          
PTTBL           PS_WF_MON_OPRID                              0           0                          
PSDEFAULT       VDK_TMP_JOURNAL_5250                         0           0                          
BPAPP           PS_BP_DISTR_PV_T3                            0           0                          
PSDEFAULT       VDK_TMP_RULE_JOURNAL_10889                   0           0                          
PFAPP           PS_MD_RULESET_LNG                            0           0                          
HRWORK          PS_WFR_JCDATTR_T2                            0           0                          
SCLARGE         PS_O_BCKORD_STATUS                           0           0                          
HRWORK          PS_JOB_LAST_T3                               0           0                          
GCWORK          PS_GC_LED_YTD_T                              0           0                          
BPWORK          PS_BP_CF_DEFN_T                              0           0                          
CRWORK          PS_CR_SMPLEXST_T                             0           0                          
PSDEFAULT       VDK_TMP_SQLTABLEREF_5267                     0           0                          
PTTBL           PSTZOFFSET                                 111          28                          
HRWORK          PS_WFR_CP_SCEN_T1                            0           0                          
WAWORK          PS_WA_ELEM1_T1                               0           0                          
HRLARGE         PS_LM_EQP_LE                                 0           0                          
PSDEFAULT       VDK_TMP_SQLTEXT_5232                         0           0                          
HRLARGE         PS_D_REVW_SCALE                              1         109                          
FPWORK          PS_ALM_LQ_SUM_T3                             0           0                          
EWAPP           PS_RUN_GL_LEDRPT                             0           0                          
HRLARGE         PS_LM_JOBCODE_TBL                            0           0                          
ABWORK          PS_DRIVER_TAR_S3                             0           0                          
PSDEFAULT       VDK_TMP_SQLTEXT_10836                        0           0                          
FNLARGE         PS_LED_F00_TMP_T3                            0           0                          
FIWORK          PS_FI_CCOFSEQ_T                              0           0                          
PSDEFAULT       VDK_TMP_SQLTABLEREF_10861                    0           0                          
PSDEFAULT       VDK_TMP_RULE_JOURNAL_383                     0           0                          
PSDEFAULT       VDK_TMP_SQLTABLEREF_394                      0           0                          
FNLARGE         PS_E_FI_INSTR_F00                            0           0                          
BPAPP           PS_BP_ACTN_REASON                            0           0                          
HRWORK          PS_PY_CK_OTN2_T0                             0           0                          
FNAPP           PS_AGING_DETAIL                              0           0                          
BPWORK          PS_BP_CURR_OPT_T2                            0           0                          
PSDEFAULT       VDK_TMP_RECOMMENDATION_10782                 0           0                          
FNAPP           PS_O_CREDIT_RISK                             0           0                          
HRWORK          PS_E_RS_SO_STATUS                            0           0                          
CRAPP           PS_CR_DMI_MAGT_LNG                           0           0                          
BPAPP           PS_BP_DRPRRF_REQ                             0           0                          
SYSTEM          LOGMNRG_ATTRIBUTE$                                                                  
PSDEFAULT       VDK_TMP_SQLXREF_5112                         0           0                          
HRWORK          PS_COMPETENCY_T1                             0           0                          
BPWORK          PS_BP_LI_T2                                  0           0                          
BPAPP           PS_BP_XRATE_TMP3                             0           0                          
HRWORK          PS_ACCT_CD_T                                 0           0                          
PSDEFAULT       VDK_TMP_SQLTABLE_10780                       0           0                          
SCLARGE         PS_REGION_CD_LNG                             0           0                          
BCWORK          PS_BP_DIM_LVL_T3                             0           0                          
PSDEFAULT       VDK_TMP_RULE_JOURNAL_550                     0           0                          
ABWORK          PS_CALC_DETAIL_T3                            0           0                          
GCWORK          PS_GC_JRNL_RCR_T4                            0           0                          
EWWORK          PS_BI_TRDN_L1_T3                             0           0                          
EWWORK          PS_PF_GLACCT_T2                              0           0                          
BPWORK          PS_BP_ALLC_TAM_T3                            0           0                          
PSDEFAULT       VDK_TMP_SQLCOLUMNREF_521                     0           0                          
BPWORK          PS_BP_ROLES_T                                0           0                          
CRWORK          PS_CR_SAMPLE_T2                              0           0                          
CBLARGE         PS_TERRITORY_LNG                             0           0                          
GCWORK          PS_GC_EQ_ELINV_T1                            0           0                          
PSDEFAULT       VDK_TMP_SQLTABLE_10937                       0           0                          
HRLARGE         PS_WA_ACMP_MAJ_F00                           0           0                          
PSDEFAULT       VDK_TMP_ANALYSIS_6842                        2          58                          
CRWORK          PS_CASE_SUR_AE_T3                            0           0                          
HRLARGE         PS_L_LRNG_MTRL                               0           0                          
PSDEFAULT       VDK_TMP_SQLDEPEND_580                        0           0                          
HRWORK          PS_E_ABS_CLASS_TBL                           0           0                          
EOPPAPP         PS_EOPPB_TXFM_LANG                           0           0                          
FPWORK          PS_FTP_RECALC_RV                             0           0                          
DSWORK          PS_BI_TRNODE_T3                              0           0                          
PSIMAGE         PS_SQLSTMT_TBL                              36          18                          
GCWORK          PS_GC_NCI_GRP_D3                             0           0                          
PTTBL           PS_MASS_RPT_XX_LN                            0           0                          
GCWORK          PS_GC_STAT_JRN_T3                            0           0                          
GCAPP           PS_GC_CLOSEMGR_AET                           0           0                          
PSDEFAULT       VDK_TMP_SQLINDEX_640                         0           0                          
PSDEFAULT       VBZ$DIRECTIVES                               0           0                          
PSDEFAULT       VDK_TMP_SQLINDEX_408                         0           0                          
GCWORK          PS_GC_NCI_EQ_T2                              0           0                          
PSDEFAULT       VDK_TMP_RECOMMENDATION_5282                  0           0                          
